day,open,high,low,close,volume
2026-01-22,36.73,37.15,36.46,36.77,2320800
2026-01-23,36.82,37.24,36.53,36.88,3860900
2026-01-26,41.01,42.88,37.07,38.49,16282019
2026-01-27,38.02,41.88,37.5,40.82,19519734
2026-01-28,40.24,42.8,39.92,41.74,18615837
2026-01-29,41.03,45.8,40.89,43.23,23823397
2026-01-30,43.01,45.42,41.9,45.2,20969850
2026-02-02,43.8,50.09,43.2,43.68,25717682
2026-02-03,43.71,45.22,41.1,43.18,22640040
2026-02-04,41.96,42.3,37.75,38.67,19220564
2026-02-05,37.6,38.8,37.17,37.85,9109765
2026-02-06,37.27,38.85,36.46,37.91,9069888
2026-02-09,38.48,38.95,37.92,38.26,8293173
2026-02-10,38.55,40.1,38.01,39.1,11352370
2026-02-11,38.76,39.48,37.65,37.65,8143880
2026-02-12,37.87,37.99,36.96,37.25,5905870
2026-02-13,37.28,38.7,37.15,37.17,6179563
2026-02-24,37.7,37.73,35.67,36.06,6198993
2026-02-25,36.1,36.17,35.14,35.29,6231892
2026-02-26,35.31,35.49,34.81,34.88,4936419
2026-02-27,34.79,35.92,34.72,35.51,5928087
2026-03-02,34.69,34.96,33.48,33.61,6570767
2026-03-03,33.51,33.84,31.95,32.03,5135965
2026-03-04,31.71,32.33,31.6,31.82,3008250
2026-03-05,32.43,32.5,31.92,32.0,3052319
2026-03-06,31.83,32.96,31.73,32.85,2941950
2026-03-09,33.81,35.76,33.68,35.6,12685802
2026-03-10,35.55,38.0,35.18,36.71,16505284
2026-03-11,36.74,38.25,36.74,37.39,15288835
2026-03-12,37.32,38.18,35.95,36.04,10418241
2026-03-13,35.81,36.02,34.17,34.22,6612719
2026-03-16,34.33,35.0,33.98,34.82,4409100
2026-03-17,34.82,34.98,33.11,33.16,4434648
2026-03-18,34.01,39.79,34.01,39.79,19813967
2026-03-19,39.52,40.28,38.2,38.42,17928922
2026-03-20,38.22,38.86,36.7,36.7,11309028
2026-03-23,36.15,36.67,34.9,35.08,9602195
2026-03-24,36.45,37.89,35.01,37.27,14012101
2026-03-25,37.3,38.28,37.16,37.52,13102321
2026-03-26,37.41,38.56,36.72,36.82,9495089
2026-03-27,36.71,37.95,36.35,36.49,8758184
2026-03-30,35.27,36.18,34.01,36.1,8730722
2026-03-31,35.74,35.85,34.65,34.69,6292995
2026-04-01,35.36,36.6,35.15,35.82,8239005
2026-04-02,35.47,35.5,33.07,33.41,8378442
2026-04-03,33.79,34.0,32.22,32.24,5584839
2026-04-07,32.28,32.63,31.38,32.13,4797761
2026-04-08,33.14,35.05,33.06,34.86,9161875
2026-04-09,34.38,34.91,33.42,33.88,6168890
2026-04-10,34.25,34.66,33.7,33.78,6148530
2026-04-13,33.3,34.43,33.23,34.03,4756800
2026-04-14,35.0,35.0,33.98,34.38,4372293
2026-04-15,34.48,34.55,33.63,33.73,3820122
2026-04-16,33.93,35.8,33.77,35.71,8566739
2026-04-17,35.54,35.61,34.55,34.73,5325810
2026-04-20,34.48,34.87,34.26,34.65,4426900
2026-04-21,34.53,34.97,33.74,33.97,4512519
2026-04-22,33.81,34.25,33.55,34.0,3877120
2026-04-23,33.79,34.23,33.02,33.33,3925810
2026-04-24,32.88,33.19,31.32,31.96,5703826
2026-04-27,31.8,32.09,30.81,32.0,4102000
2026-04-28,33.46,34.37,32.71,32.91,7753033
2026-04-29,32.6,33.6,32.56,32.95,4249476
2026-04-30,33.13,33.29,32.7,32.95,2883254
2026-05-06,33.25,34.8,33.25,33.98,5639878
2026-05-07,33.95,35.71,33.71,35.61,7701295
2026-05-08,36.02,36.5,35.3,35.69,7135322
2026-05-11,35.92,36.3,35.48,36.06,5427604
2026-05-12,35.87,36.23,34.99,35.1,4342432
2026-05-13,34.9,36.85,34.8,36.3,5938486
2026-05-14,36.74,37.04,34.91,34.91,4166675
2026-05-15,35.22,35.99,34.8,35.0,3527400
2026-05-18,34.88,35.78,34.88,35.63,3441034
2026-05-19,35.41,37.0,35.02,36.61,4955461
2026-05-20,36.14,36.51,35.57,35.62,3697776
2026-05-21,35.81,36.0,33.16,33.28,4929541
2026-05-22,33.78,35.14,33.4,34.7,4147860
2026-05-25,34.85,35.28,33.92,34.44,3540537
2026-05-26,34.14,34.42,32.37,32.91,3871750
2026-05-27,32.92,33.16,31.82,31.89,2965744
2026-05-28,32.02,32.44,30.86,32.3,3503574
2026-05-29,32.27,32.47,30.35,30.5,3321212
2026-06-01,30.89,32.57,30.75,31.58,3109800
2026-06-02,31.72,37.8,31.01,36.74,16360587
