day,open,high,low,close,volume
2026-03-09,155.0,155.03,142.9,151.1,17083984
2026-03-10,155.13,164.2,155.09,163.05,18253427
2026-03-11,164.0,171.68,161.33,161.67,16074596
2026-03-12,161.0,170.8,161.0,168.36,20125221
2026-03-13,165.02,171.8,162.78,165.0,13758989
2026-03-16,164.91,174.37,164.91,168.7,22002575
2026-03-17,165.0,165.0,150.8,150.8,20607194
2026-03-18,153.0,154.85,149.02,153.26,11284024
2026-03-19,149.0,152.98,148.0,149.98,8836260
2026-03-20,153.68,175.0,153.68,163.8,37101771
2026-03-23,160.01,173.99,158.78,167.91,27247516
2026-03-24,170.0,180.8,161.5,179.73,29500298
2026-03-25,188.72,194.94,178.0,184.52,27500558
2026-03-26,184.0,186.58,178.66,179.08,15552116
2026-03-27,175.0,199.99,172.33,194.47,27895725
2026-03-30,188.73,193.65,185.6,188.5,16698699
2026-03-31,185.22,185.66,175.4,178.03,17060768
2026-04-01,184.96,187.8,177.5,186.99,17593455
2026-04-02,189.99,212.26,188.88,200.07,24749443
2026-04-03,205.0,229.9,205.0,222.96,24393348
2026-04-07,222.25,227.9,217.0,219.3,17752703
2026-04-08,231.0,233.3,214.0,222.02,26445848
2026-04-09,218.03,236.01,218.03,231.11,22878174
2026-04-10,231.11,242.78,223.34,232.88,23501009
2026-04-13,226.68,230.8,223.61,226.75,17620080
2026-04-14,228.0,238.8,224.01,230.6,21301622
2026-04-15,228.53,235.6,226.26,227.45,17697145
2026-04-16,224.9,236.8,224.9,231.06,14363275
2026-04-17,238.16,260.55,235.8,251.83,27286995
2026-04-20,250.0,262.98,244.44,250.92,22566622
2026-04-21,245.0,259.0,243.0,256.82,18065481
2026-04-22,259.08,279.86,256.0,274.52,22810945
2026-04-23,280.2,282.3,242.0,246.93,32737491
2026-04-24,242.03,246.66,230.6,237.84,22857548
2026-04-27,242.0,246.06,236.0,239.7,16677792
2026-04-28,236.92,245.63,235.0,238.7,12036241
2026-04-29,233.18,241.5,233.01,235.25,11819193
2026-04-30,239.99,243.5,233.05,237.96,11564446
2026-05-06,241.0,252.45,240.6,247.36,18560570
2026-05-07,247.43,260.0,238.9,259.81,19804358
2026-05-08,250.0,264.98,248.02,259.1,16859490
2026-05-11,263.9,271.66,254.0,266.06,17362339
2026-05-12,271.99,278.66,257.5,261.58,16388414
2026-05-13,252.97,279.87,251.1,276.88,18857357
2026-05-14,284.18,303.8,280.55,286.63,20975423
2026-05-15,292.08,298.0,260.0,272.02,24363983
2026-05-18,270.03,285.48,265.95,274.99,16918086
2026-05-19,272.34,278.8,256.5,269.93,15160161
2026-05-20,270.28,271.71,260.01,269.5,12839591
2026-05-21,273.8,275.4,249.01,249.9,14736676
2026-05-22,254.19,270.85,254.1,266.18,15149267
2026-05-25,270.0,273.03,258.09,272.8,15481198
2026-05-26,269.99,270.0,247.9,252.98,16723711
2026-05-27,249.22,273.5,245.13,259.84,20288949
2026-05-28,256.0,297.12,253.2,292.99,28219154
2026-05-29,291.54,292.0,271.0,278.78,22469424
2026-06-01,275.99,296.8,272.72,278.65,20010135
2026-06-02,284.15,323.33,283.0,320.02,28590918
