day,open,high,low,close,volume
2025-07-24,34.88,35.68,34.88,35.38,2291183
2025-07-25,35.5,35.65,35.0,35.35,1802514
2025-07-28,35.35,35.66,34.96,35.09,1623437
2025-07-29,34.94,35.5,34.6,35.08,1736140
2025-07-30,35.12,36.26,34.78,35.85,3927371
2025-07-31,35.64,36.14,34.15,34.31,3640850
2025-08-01,34.21,35.93,33.86,35.27,3413420
2025-08-04,34.9,37.22,34.9,36.95,5443833
2025-08-05,37.12,37.67,36.65,36.93,4448000
2025-08-06,36.68,38.66,36.68,38.62,6478644
2025-08-07,39.66,43.37,38.9,40.8,12403501
2025-08-08,40.0,42.25,38.67,38.67,8485818
2025-08-11,38.42,40.7,38.4,38.99,5713206
2025-08-12,39.28,39.97,37.98,38.05,5151587
2025-08-13,38.06,38.92,37.55,38.5,4929699
2025-08-14,38.9,39.62,36.85,37.0,6044032
2025-08-15,36.78,38.3,36.76,37.61,4142087
2025-08-18,37.42,39.2,37.41,39.07,5945985
2025-08-19,39.07,39.65,38.38,38.63,5468208
2025-08-20,38.38,38.95,37.72,38.55,3904886
2025-08-21,38.3,39.29,38.09,38.42,4180091
2025-08-22,38.5,39.75,38.14,39.22,5031509
2025-08-25,39.53,39.67,38.4,38.56,4513993
2025-08-26,38.68,40.67,38.48,39.39,6587292
2025-08-27,38.96,39.94,37.62,37.72,5837159
2025-08-28,37.91,37.91,35.5,36.75,5334023
2025-08-29,36.8,38.65,36.39,37.49,4506041
2025-09-01,37.8,37.9,36.8,37.36,2858804
2025-09-02,37.2,38.51,36.12,37.42,5217275
2025-09-03,37.41,40.6,37.0,38.96,9304947
2025-09-04,38.3,42.08,37.95,40.69,10475729
2025-09-05,40.1,42.35,39.6,41.83,9559246
2025-09-08,41.38,41.55,39.77,39.79,6968624
2025-09-09,39.7,41.02,39.25,40.1,5200082
2025-09-10,39.76,40.05,38.7,38.74,4603079
2025-09-11,38.54,39.17,38.13,38.57,3732556
2025-09-12,38.79,38.99,38.08,38.8,3174181
2025-09-15,39.0,39.66,38.58,39.36,3015911
2025-09-16,39.45,39.95,38.72,38.83,3469764
2025-09-17,38.65,38.88,37.79,37.96,3482065
2025-09-18,37.94,39.16,37.56,38.0,4108812
2025-09-19,38.09,44.8,37.8,42.0,14628726
2025-09-22,41.58,47.99,41.1,45.31,12381763
2025-09-23,43.78,46.08,42.66,42.7,9388622
2025-09-24,42.52,42.6,40.28,41.54,7855139
2025-09-25,41.58,42.24,39.84,40.02,5644020
2025-09-26,39.51,40.89,38.2,38.33,5408264
2025-09-29,38.49,40.3,38.41,39.8,5341408
2025-09-30,39.95,40.34,38.75,38.87,3784593
2025-10-09,39.08,40.44,38.9,40.13,3848267
2025-10-10,40.0,41.58,39.72,40.46,5254379
2025-10-13,38.3,39.94,38.18,39.68,3881029
2025-10-14,39.88,41.29,38.96,39.11,4791586
2025-10-15,39.09,40.18,39.09,39.58,3339160
2025-10-16,39.71,41.1,39.2,40.4,4950907
2025-10-17,39.91,40.27,36.24,36.72,5670915
2025-10-20,37.22,37.23,33.89,34.29,6651838
2025-10-21,34.58,35.97,33.89,35.5,4301808
2025-10-22,35.14,35.5,34.07,34.08,3411959
2025-10-23,34.07,34.07,31.4,32.22,4904014
2025-10-24,32.47,33.24,31.9,32.16,3197150
2025-10-27,32.55,33.21,32.32,32.96,2843648
2025-10-28,32.97,33.0,32.05,32.14,2621995
2025-10-29,32.53,37.3,32.33,36.48,8732584
2025-10-30,36.44,38.97,35.4,37.62,10867743
2025-10-31,37.44,40.99,37.13,38.88,11082916
2025-11-03,39.2,40.43,37.24,37.37,9088117
2025-11-04,36.63,41.46,36.56,40.5,13238550
2025-11-05,39.0,40.62,38.07,38.6,10244428
2025-11-06,38.3,39.39,36.5,36.5,7812507
2025-11-07,36.51,37.66,35.71,35.76,6028413
2025-11-10,35.55,36.52,34.5,35.69,4522895
2025-11-11,35.33,38.09,35.01,36.91,7855564
2025-11-12,36.3,36.8,34.42,34.51,6499673
2025-11-13,34.48,36.4,34.33,35.7,5031939
2025-11-14,35.52,35.81,34.51,34.56,3734284
2025-11-17,34.04,34.89,33.47,33.98,3405632
2025-11-18,34.19,34.36,32.32,32.69,3566905
2025-11-19,32.96,33.2,31.88,32.35,2177477
2025-11-20,32.99,33.44,31.86,32.55,3333929
2025-11-21,32.16,32.65,29.96,30.29,4095249
2025-11-24,30.1,30.64,29.45,30.08,2578908
2025-11-25,30.08,30.99,30.03,30.4,2517288
2025-11-26,30.5,31.49,29.88,30.97,3468456
2025-11-27,30.96,31.35,30.09,30.31,2538163
2025-11-28,30.3,30.58,29.98,30.23,1650706
2025-12-01,30.03,31.58,30.03,31.07,2564661
2025-12-02,31.2,31.46,30.76,30.96,1990334
2025-12-03,30.82,31.07,29.75,29.81,2284879
2025-12-04,30.03,30.03,28.83,28.83,2014882
2025-12-05,29.12,29.75,28.79,29.6,1658438
2025-12-08,29.74,30.98,29.58,30.49,2333292
2025-12-09,30.19,30.72,29.6,29.68,1918197
2025-12-10,29.75,30.48,28.9,30.18,2567107
2025-12-11,29.99,34.89,29.66,33.01,8732934
2025-12-12,32.2,32.97,31.26,31.68,5690844
2025-12-15,31.3,33.88,31.21,32.4,5486641
2025-12-16,32.21,34.29,31.91,32.52,4927763
2025-12-17,32.52,33.1,31.26,31.88,3898793
2025-12-18,32.17,32.8,31.51,32.45,4025874
2025-12-19,32.58,33.08,32.2,32.4,3149645
2025-12-22,32.2,32.41,31.81,32.05,2525582
2025-12-23,32.09,32.09,30.96,31.29,2298315
2025-12-24,31.2,31.3,30.72,30.97,1939424
2025-12-25,30.97,32.2,30.79,31.85,2757519
2025-12-26,31.71,33.8,31.61,32.79,5834930
2025-12-29,32.49,33.25,31.83,31.98,3820646
2025-12-30,31.81,32.98,31.25,32.61,3895239
2025-12-31,32.6,32.6,30.62,30.7,4020711
2026-01-05,30.68,31.02,30.42,30.89,2493938
2026-01-06,30.99,31.98,30.96,31.85,3357833
2026-01-07,32.5,33.25,31.68,31.81,4086661
2026-01-08,31.65,32.38,31.16,32.0,3053987
2026-01-09,32.0,32.8,31.73,32.1,2983203
2026-01-12,32.28,32.97,31.55,32.97,4519918
2026-01-13,33.07,33.85,32.01,32.15,4772766
2026-01-14,32.25,32.8,31.66,32.3,4004506
2026-01-15,32.38,32.98,32.2,32.49,3592323
2026-01-16,32.81,33.56,32.31,33.52,4823712
2026-01-19,33.9,34.9,33.02,33.16,5021528
2026-01-20,32.9,34.11,32.89,33.38,3805254
2026-01-21,33.01,35.36,33.0,35.3,7018546
2026-01-22,36.2,36.99,34.26,34.7,6322517
2026-01-23,34.72,38.08,34.2,36.97,9230533
2026-01-26,36.33,37.98,35.4,35.55,6635747
2026-01-27,35.72,35.8,33.81,34.71,4818091
2026-01-28,34.51,35.75,33.5,33.67,4734410
2026-01-29,33.67,33.97,32.6,32.64,3975992
2026-01-30,32.61,33.09,31.66,31.76,2887358
2026-02-02,31.49,32.01,31.02,31.47,2174231
2026-02-03,31.8,32.2,31.52,31.95,2053031
2026-02-04,31.66,31.74,31.15,31.57,1967784
2026-02-05,31.21,31.5,30.5,30.5,2247799
2026-02-06,31.0,32.91,31.0,32.36,5110358
2026-02-09,32.55,33.36,32.19,32.49,3574186
2026-02-10,32.51,32.51,31.62,31.75,1990422
2026-02-11,31.93,31.93,31.11,31.15,1664273
2026-02-12,31.51,31.75,31.2,31.26,1462559
2026-02-13,31.57,32.13,30.66,30.9,2202385
2026-02-24,30.99,31.5,30.86,31.25,1445922
2026-02-25,31.11,31.77,30.9,31.7,1996814
2026-02-26,31.66,31.66,30.9,31.22,1885036
2026-02-27,31.09,31.14,30.1,30.13,2981148
2026-03-02,29.83,30.01,28.88,29.66,3197425
2026-03-03,29.55,30.09,28.26,28.37,2105762
2026-03-04,28.65,29.4,27.49,28.4,1776765
2026-03-05,28.79,29.09,28.33,28.42,1505410
2026-03-06,28.31,28.77,28.11,28.39,1123377
2026-03-09,28.01,28.5,27.25,28.16,1700972
2026-03-10,28.5,31.18,28.5,30.26,6246211
2026-03-11,29.9,31.7,29.76,30.25,5302230
2026-03-12,29.95,30.45,29.3,29.4,2934682
2026-03-13,29.26,29.59,28.68,28.69,1830943
2026-03-16,28.68,29.26,28.17,29.24,1643884
2026-03-17,29.25,29.29,27.6,27.85,1697750
2026-03-18,27.89,28.35,27.81,28.16,1210840
2026-03-19,27.79,27.79,26.6,26.67,2172655
2026-03-20,26.75,27.29,25.68,25.99,1480188
2026-03-23,25.0,25.46,24.0,24.34,1800533
2026-03-24,24.69,25.13,24.55,25.06,1285078
2026-03-25,25.15,25.67,24.96,25.38,1306660
2026-03-26,25.57,25.68,24.41,24.5,1101824
2026-03-27,24.26,25.08,24.21,25.01,906348
2026-03-30,24.95,25.26,24.52,24.86,995707
2026-03-31,25.06,25.15,24.17,24.17,977749
2026-04-01,24.56,25.15,24.56,24.91,1168197
2026-04-02,24.98,25.82,24.71,24.96,1556910
2026-04-03,25.04,25.2,24.21,24.26,876290
2026-04-07,24.29,24.66,24.26,24.47,669054
2026-04-08,24.98,25.73,24.98,25.71,1602664
2026-04-09,25.6,25.8,25.11,25.25,1368539
2026-04-10,25.32,26.55,25.32,26.2,2173589
2026-04-13,25.98,26.62,25.38,25.85,2315160
2026-04-14,25.9,26.19,25.6,26.04,1716576
2026-04-15,26.15,26.15,25.6,25.7,1421506
2026-04-16,25.9,25.9,25.27,25.67,1328376
2026-04-17,25.8,31.37,25.57,29.95,7369473
2026-04-20,29.31,31.0,29.06,29.4,6684009
2026-04-21,28.91,30.13,28.91,29.0,3273063
2026-04-22,29.08,30.48,29.08,30.04,3915203
2026-04-23,30.0,30.0,28.08,28.25,3332323
2026-04-24,28.49,28.96,28.03,28.07,1607802
2026-04-27,28.35,29.15,28.0,28.51,2057761
2026-04-28,28.65,28.66,27.56,27.68,1865361
2026-04-29,28.4,29.45,28.33,28.86,2591716
2026-04-30,28.67,29.1,28.26,28.59,1906987
2026-05-06,28.87,29.94,28.87,29.77,3169415
2026-05-07,30.1,31.18,29.77,29.92,4913957
2026-05-08,29.4,30.59,29.32,30.39,3696823
2026-05-11,31.11,32.7,30.5,31.56,6506504
2026-05-12,31.08,33.25,30.95,31.79,6006756
2026-05-13,31.43,32.59,30.6,32.33,4829617
2026-05-14,32.26,35.53,31.7,32.7,8686570
2026-05-15,33.27,33.69,30.08,30.08,7045859
2026-05-18,30.34,31.11,29.6,30.48,3852255
2026-05-19,30.55,30.75,29.11,30.2,3939858
2026-05-20,30.19,33.0,29.91,32.06,6626954
2026-05-21,32.45,35.23,31.46,31.5,7390240
2026-05-22,31.5,35.18,31.49,34.44,8068920
2026-05-25,35.81,38.3,35.41,36.62,9867189
2026-05-26,36.59,36.98,33.62,34.81,6934825
2026-05-27,35.27,36.19,32.62,33.31,5800485
2026-05-28,33.11,40.42,32.98,39.3,12355282
2026-05-29,39.0,41.1,37.41,38.26,10355988
2026-06-01,36.0,39.96,35.71,35.98,7860666
2026-06-02,35.6,44.0,35.57,43.49,14529841
