day,open,high,low,close,volume
2026-04-10,15.05,15.94,15.04,15.58,2523400
2026-04-13,15.57,15.57,15.2,15.33,1110731
2026-04-14,15.3,15.71,15.1,15.27,1293501
2026-04-15,15.2,15.35,14.87,14.88,1436415
2026-04-16,14.95,15.36,14.95,15.23,1137295
2026-04-17,15.45,16.65,15.18,16.2,3192356
2026-04-20,16.2,16.61,16.05,16.08,2205993
2026-04-21,16.14,16.14,15.68,15.72,1103691
2026-04-22,15.7,16.18,15.69,15.97,1146059
2026-04-23,15.97,16.02,15.33,15.41,1215529
2026-04-24,15.36,15.44,14.93,14.94,1240775
2026-04-27,14.93,14.93,14.48,14.74,1421966
2026-04-28,14.43,14.79,13.91,13.96,2409411
2026-04-29,13.96,14.4,13.83,14.27,1648269
2026-04-30,14.34,14.77,14.24,14.58,1648591
2026-05-06,14.7,14.94,14.52,14.71,1388722
2026-05-07,14.71,15.65,14.71,15.27,2396699
2026-05-08,15.3,16.28,15.07,15.78,2976005
2026-05-11,15.69,15.88,15.41,15.5,2134321
2026-05-12,15.68,15.82,15.26,15.38,1897166
2026-05-13,15.35,15.53,15.1,15.48,1688098
2026-05-14,15.47,15.61,14.75,14.75,1459255
2026-05-15,14.76,15.27,14.57,14.93,1830152
2026-05-18,14.85,14.92,14.35,14.58,1559336
2026-05-19,14.48,15.15,14.48,14.98,1232757
2026-05-20,15.06,15.08,14.54,14.6,1089750
2026-05-21,14.87,14.87,14.01,14.2,1824635
2026-05-22,14.35,14.38,13.81,13.98,1624333
2026-05-25,17.2,17.68,15.85,15.88,11188784
2026-05-26,15.88,19.68,15.58,18.33,16419646
2026-05-27,17.03,17.96,16.8,16.88,9224192
2026-05-28,16.95,17.87,15.98,16.55,6251630
2026-05-29,16.79,16.85,14.81,14.96,6101010
2026-06-01,14.98,15.61,14.41,15.29,3934125
2026-06-02,15.66,18.98,15.45,17.8,11423642
